book_id,book_title,pub_year,hist_year,page,race,sentence,sentiment_vader,trf_label,trf_confidence,sentiment_trf_signed
openstax_us_history,U.S. History (OpenStax),2014,102,1058,Black/African American,"1050 Index Depression of 1893,599 Five Civilized Tribes,289,297 Hollywood,703,728 desegregation,855,858 flapper,716,728 Homeland Security Act,969 deskilling,247,269 flexible response,867,891 Homestead Act,487 détente,910,926 Florida land boom,734 Hoover,732 direct primary,612,637 Ford Hunger March,746 Hoover Moratorium,757 direct tax,130,152 Fordlandia,705 horizontal integration,525,541 Dixiecrats,905,926 Fort Sumter,426,449 Huey “Kingfish” Long,781 dollar diplomacy,663,665 forty-niners,321,327 hydroelectric power,778 domestic slave trade,336,359 Fourteen Points,690,697 hydropathy,377 Dominion of New England, Franklin Delano Roosevelt,765 I 103,120 free moral agency,266,269 identity politics,896,926 domino theory,835,858 Free-Soil Party,324,327,417 immediatism,382,387 Double V campaign,813 Freedmen’s Bureau,459,479 impressment,222,240 Double Vcampaign,825 Freemasons,113,120 Inca,55 Dred Scott v. Sandford,408,417 Freeport Doctrine,412,417 indenture,76,91 Dunmore’s Proclamation,162, French and Indian War,117, Indian Removal Act,290 182 120 indirect tax,130,152 Dust Bowl,751,760 Frontier Thesis,645,665 indulgences,43,59 Dutch West India Company,68 G initiative,613,637 E gender gap,954,960 Inquisition,23,30 Edison,519 general in chief,431,449 instrumentalism,568,574 Electoral College,206,210 Gettysburg Address,441,449 internment,814,825 Emancipation Proclamation, GI Bill,831,858 interregnum,768,791 438,449 Gilded Age,580,606 Intolerable Acts,147,152 Embargo Act of 1807,234 Giuseppe Zangara,768 Iron Curtain,835,858 Emergency Banking Act,770 Glass-Steagall Banking Act,772 Ironclad Oath,455,479 empresario,311,327 globalization,34 Irreconcilables,692,697 encomienda,59 Glorious Revolution,104,120 J encomiendas,52 graft,560,574 Enforcement Acts,475 Grange,595,606 Jackie Robinson,852 English interregnum,97,120 Great Migration,555,574 Jesuits,70,91 Enlightenment,112,120 Great Recession,977,991 Jim Crow,461 Enola Gay,822,825 Great Society,872,891 joint stock companies,47 Erie Canal,260,269 Greek civil war,835 joint stock company,59 eugenicists,625 Green Party,958,960 José Martí,649 Executive Order 9066,814,825 Greenback Party,596 K executive privilege,919,926 greenbacks,435,449 Kamikaze,821 exodusters,489,510 greenhouse gases,982,991 Kansas-Nebraska bill,403 expatriate,721,728 H Kellogg-Briand Pact,797 F habeas corpus,433,449 Kitchen Cabinet,282,297 Fair Deal,833,858 Half-Breeds,589,606 Koran,21,30 farm holidays,747 Harlem Hellfighters,684,697 Ku Klux Klan,472,479 Farmerettes,683 Harpers Ferry,413,417 Kyoto Protocol,982,991 Farmers’ Alliance,596,606 Haymarket affair,532,541 L Fascism,797,825 headright system,76,91 labor theory of value,251,269 federal minimum wage,833 Heritage Foundation,938,960 land fever,256 Federalists,207,210 Hessians,167,182 land offices,253,269 Fence Cutting War,499,510 Higher Education Act,873 las Gorras Blancas,509,510 feudal society,19,30 Hillarycare,953 League of Nations,690,697 filibuster,307,327 Hippies,896 letters of marque,222,240 Fire-Eaters,413,417 Hispaniola,36,59 Levittown,846 fireside chat,771 HIV/AIDS,941,960 Levittowns,858 First Great Awakening,110,120 holding company,526,541 liberty bonds,678,697 This content is available for free at https://cnx.org/content/col11740/1.3",0.9741,NEGATIVE,0.9710522890090942,-0.9710522890090942
openstax_us_history,U.S. History (OpenStax),2014,102,1059,Black/African American,"Index 1051 Liberty Party,324,327 mourning wars,58,59 paternalism,338,359 Little Rock Nine,856,858 moving assembly line,704,728 patroonships,69,91 log cabin campaign,295,297 muckrakers,610,637 Peace Corps,867 Long Telegram,835 Mugwumps,592,606 Pentagon Papers,915,926 Lost Generation,721,728 musket,88,91 Petticoat affair,282 Louisiana Purchase,232,240 Muslim,25 photojournalism,611 Loyalist,125 Mutually Assured Destruction, Phrenology,378 Loyalists,152 843 phrenology,387 pietistic,370,387 M N Pilgrims,48,59 machine politics,560,574 NAACP,627,637 pink collar,740 machine tools,258,269 national bank,218 plumbers,917,926 majority rule,187,210 National Labor Relations Board, polygenism,354,359 malaria,658 783 polygyny,24,30 Manhattan Project,822,825 National Organization for polytheistic,9 Manifest Destiny,485,510 Women,903 popular sovereignty,163,182, manumission,210 National Recovery 417 manumissions,194 Administration,777 Populist Party,598,606 Marbury v. Madison,232,240 nativism,708,728 Port Huron Statement,887,891 maroon communities,87,91 naturalism,569,574 pragmatism,568,574 Marshall Plan,836,858 naval quarantine,868,891 privateers,47,59 Mary McLeod Bethune,786 Navigation Acts,102,120 probanza de mérito,37,59 Massachusetts Circular,140, Negro nationalism,719,728 Proclamation Line,128,152 152 neutrality,674,697 Progressive Party,632,637 massive retaliation,843,858 New Deal,767 progressive tax,614 materiel,801,825 New Freedom,633,637 Progressivism,612,637 matriarchy,17,30 New Jersey Plan,205 Prohibition,685 Mayflower,49 new morality,716,728 prohibition,697 McDonalds,847 New Nationalism,633,637 proportional representation, Mecklenburg Resolves,162,182 New Right,933,960 205,210 mercantilism,55,59 New York City Draft Riots,446 proprietary colonies,97,120 Mexican Cession,319,327,392 Niagara Movement,626,637 Protestant Reformation,42,59 middle class,564 No Child Left Behind Act,972 Puritans,44,59 Middle Passage,87,91 no taxation without putting-out system,245,269 military-industrial complex, representation,133,152 843,858 non-importation movement, Q millennialism,365,387 135,152 Quartering Act,132 minutemen,160,182 nonconformist,105 quipu,14,30 miscegenation,411,417 nonconformists,120 R missionaries,66 Northwest Passage,302,327 Missouri Compromise,309,327 nullification,283,297 Radical Republicans,455,479 Radical Whigs,187 mita,14,30 O radical Whigs,210 Model T,703,728 Obamacare,985,991 Rappites,370 Mohawk and Hudson Railroad, Okies,753 Reaganomics,934,960 262,269 Open Door notes,656,665 realism,568,574 Molly Maguires,530,541 Operation Desert Storm,947, recall,613,637 Monarchy,186 960 Reconquista,21,30 monarchy,210 Ostend Manifesto,356,359 Reconstruction,454,479 monopoly,525,541 Reconstruction Acts,463 monster bank,285,297 P Red Scare,694,697 Montesquieu,197 Pancho Villa,672 Red Summer,693,697 Moral Majority,938 Panic of 1819,311 redeemers,475,479 moral suasion,381,387 Panic of 1873,590 referendum,613,637 Mormons,372,387 Parents Music Resource Center, repartimiento,64,91 Morrill Act,435 940",-0.7717,NEGATIVE,0.9658024907112122,-0.9658024907112122
history_in_the_making,History in the Making: U.S. to 1877,2013,1664,8,Indigenous/Native,"History in tHe Making AUtHor Biogr APHieS tamara Spike, Phd: Tamara Spike is a historian of colonial Latin America and the indigenous peoples of the Americas.",0.0,POSITIVE,0.9951959252357483,0.9951959252357483
history_in_the_making,History in the Making: U.S. to 1877,2013,1664,8,Latino/Hispanic,"Dr. Spike’s publications include “Making History Count: The Guadalajara Census Project (1791-1930)” in the Hispanic American Historical Review, “Si todo el mundo fuera Inglaterra: la teoría de Peter Laslett sobre la composición de las unidades domésticas vs. la realidad tapatía, 1821-1822,” in Estudios Sociales Nueva Época, “St Augustine’s Stomach: Indian Tribute Labor and Corn in Florida, 1565-1763” in Florida’s Labor and Working-Class Past: Three Centuries of Work in the Sunshine State, and “Death and Death Ritual among the Timucua of Spanish Florida,” in From La Florida to La California.",-0.1779,POSITIVE,0.8990980386734009,0.8990980386734009
history_in_the_making,History in the Making: U.S. to 1877,2013,1246,13,Indigenous/Native,"Native Americans first inhabited the North American continent some 14,000 years ago, if not earlier.",0.0,POSITIVE,0.9610850811004639,0.9610850811004639
history_in_the_making,History in the Making: U.S. to 1877,2013,1246,13,Indigenous/Native,"1.1.2 learning Outcomes After completing this chapter, you should be able to: • Explain the various interpretations, scientific and religious, of the origins of indigenous peoples in the New World.",0.0,POSITIVE,0.9975601434707642,0.9975601434707642
history_in_the_making,History in the Making: U.S. to 1877,2013,1246,14,Indigenous/Native,"Until recent decades, historians and scientists tended to make very low estimates of native populations, as conventional wisdom held that “inferior” indigenous peoples could not sustain the same kinds of dense populations as Europeans.",0.2516,NEGATIVE,0.998839795589447,-0.998839795589447
history_in_the_making,History in the Making: U.S. to 1877,2013,1246,14,Indigenous/Native,What do we call the indigenous peoples of the Americas?,0.0,NEGATIVE,0.9296691417694092,-0.9296691417694092
history_in_the_making,History in the Making: U.S. to 1877,2013,1246,14,Indigenous/Native,Some view terms like Native American or First Peoples (the preferred term in Canada) as so politically correct that they are meaningless.,-0.1027,NEGATIVE,0.9935781955718994,-0.9935781955718994
history_in_the_making,History in the Making: U.S. to 1877,2013,1246,14,Indigenous/Native,"Moreover, while the notion of a global identity for indigenous peoples is useful in some instances, it is far too broad an idea to be useful in others.",0.7003,NEGATIVE,0.9986586570739746,-0.9986586570739746
history_in_the_making,History in the Making: U.S. to 1877,2013,1246,14,Indigenous/Native,"In the U.S., many use the term “Native American,” which first came into use in the 1980s as a means to indicate their primacy as the first peoples of the land.",0.0,POSITIVE,0.8395606875419617,0.8395606875419617
history_in_the_making,History in the Making: U.S. to 1877,2013,1246,15,Indigenous/Native,"ChaP tEr OnE: UnItED StatES hIStOry BEfOrE COlUmBUS 1.2.1 Origin Stories Indigenous people throughout the Western hemisphere talk of their origins as a people in oral histories, stories, and myths that link them intimately to the places they inhabit.",0.4215,POSITIVE,0.9986238479614258,0.9986238479614258
history_in_the_making,History in the Making: U.S. to 1877,2013,1246,15,Indigenous/Native,"Origin stories often begin with a “First Person” (or First Peoples), a mythical man or woman who founded the group.",0.0,POSITIVE,0.8977040648460388,0.8977040648460388
history_in_the_making,History in the Making: U.S. to 1877,2013,16,17,Indigenous/Native,"Genetic studies of indigenous peoples across the Americas also show the Solutrean hypothesis to be unlikely, as mitochondrial DNA (mtDNA) and DNA haplogroups show evidence of multiple migrations from Asia, starting at about 30,000 BP.3 In contrast, no study has ever shown conclusive proof of European genetic markers among the Native American population before 1492.",-0.296,NEGATIVE,0.9853978157043457,-0.9853978157043457
history_in_the_making,History in the Making: U.S. to 1877,2013,7,18,Indigenous/Native,"Genetic studies of indigenous peoples across the Americas, however, show the unlikelihood of this hypothesis.",0.0,NEGATIVE,0.9367778897285461,-0.9367778897285461
history_in_the_making,History in the Making: U.S. to 1877,2013,10,21,Indigenous/Native,"Native American agriculturalists all over the hemisphere grew corn, beans, and squash as the principal foods of their diet until many years after European contact.",0.0,POSITIVE,0.9832573533058167,0.9832573533058167
history_in_the_making,History in the Making: U.S. to 1877,2013,950,24,Indigenous/Native,"Matrilineality is relatively common among indigenous peoples of North America, and came to be commonplace among Southeastern peoples.",0.0,POSITIVE,0.9774485230445862,0.9774485230445862
history_in_the_making,History in the Making: U.S. to 1877,2013,1246,35,Indigenous/Native,"The Native American world that Europeans contacted after 1492 was complex, highly developed, and rich in oral history.",0.5945,POSITIVE,0.9997450709342957,0.9997450709342957
history_in_the_making,History in the Making: U.S. to 1877,2013,1246,37,Indigenous/Native,"Date Event 14,800-13,800 BCE Monte Verde site, Chile 14,000-10,000 BP Bering land bridge migration 12,000-8,000 BCE Paleo-Indian period 12,000-14,000 BP Vero Man site 8,000-1,000 BCE Archaic Period 1,000 BCE-1,000 CE Woodland Period 10,000-5,500 BP Domestication of the Mesoamerican triad 500-1400 CE Mississippian culture 700-1300 CE Anasazi culture 1000-1492 CE Pre-Contact era 1.9 EnD nOtES 1 Russell Thornton, American Indian Holocaust and Survival: A Population History since 1492 (Norman :University of Oklahoma Press, 1987); Henry Dobyns, Their Numbers Became Thinned: Native American Population Dynamics in Eastern North America (Knoxville: University of Tennes­ see Press, 1983).",0.2732,NEGATIVE,0.5618504881858826,-0.5618504881858826
history_in_the_making,History in the Making: U.S. to 1877,2013,1246,37,Indigenous/Native,"“Mitochondrial DNA Studies of Native Americans: Conceptions and Misconceptions of the Population Prehistory of the Americas” Evolutionary Anthropology 12 (2003), 7-18.",0.0,POSITIVE,0.9544780850410461,0.9544780850410461
history_in_the_making,History in the Making: U.S. to 1877,2013,105,79,Indigenous/Native,"• Describe the complexities of the encounter of the Old World and the New, including the exchange of crops, animals, and diseases, as well as the experiences of the conquistadores and Native American as they interacted.",0.2732,POSITIVE,0.9990977048873901,0.9990977048873901
history_in_the_making,History in the Making: U.S. to 1877,2013,105,79,Indigenous/Native,• Explain the dimensions of the Native American Holocaust and Transculturation.,0.0,POSITIVE,0.9964163303375244,0.9964163303375244
history_in_the_making,History in the Making: U.S. to 1877,2013,105,80,Indigenous/Native,"Not all exchanges were beneficial, of course; European diseases such as smallpox and influenza, to which the Native Americans had no resistance, were responsible for the significant depopulation of the New World.",0.5859,NEGATIVE,0.9966669678688049,-0.9966669678688049
history_in_the_making,History in the Making: U.S. to 1877,2013,1777,83,Indigenous/Native,"Skeletal remains of Native Americans from this period and earlier suggest that here, in contrast to other regions of the world, the disease had a congenital form.",0.0,NEGATIVE,0.6287460923194885,-0.6287460923194885
history_in_the_making,History in the Making: U.S. to 1877,2013,1777,83,Indigenous/Native,"The Europeans brought smallpox, influenza, measles, and typhus to the New World, devastating the Native American population.",-0.6486,NEGATIVE,0.9821107983589172,-0.9821107983589172
history_in_the_making,History in the Making: U.S. to 1877,2013,1777,83,Indigenous/Native,"Although Europeans had resistance to these diseases, the Native Americans did not.",0.0,NEGATIVE,0.8330262899398804,-0.8330262899398804
history_in_the_making,History in the Making: U.S. to 1877,2013,1777,83,Indigenous/Native,Some scholars estimate that between fifty to ninety percent of the Native American population died in the wake of the Spanish voyages.,-0.5574,NEGATIVE,0.9818062782287598,-0.9818062782287598
history_in_the_making,History in the Making: U.S. to 1877,2013,1777,84,Indigenous/Native,"During the westward expansion of the United States, pioneers and the army often gave Native Americans blankets laced with smallpox germs in order to more quickly “civilize” the West.",0.4215,NEGATIVE,0.9824423789978027,-0.9824423789978027
history_in_the_making,History in the Making: U.S. to 1877,2013,1777,84,Indigenous/Native,The horse was completely unknown to the Native Americans prior to the Spanish conquest.,0.0,NEGATIVE,0.94707190990448,-0.94707190990448
history_in_the_making,History in the Making: U.S. to 1877,2013,1777,84,Indigenous/Native,The Spanish forbade Native Americans to ride horses without permission.,0.0,NEGATIVE,0.9677751064300537,-0.9677751064300537
history_in_the_making,History in the Making: U.S. to 1877,2013,1600,86,Indigenous/Native,"The interaction among Europeans, Native Americans, and Africans in the sixteenth century illustrated the clash of cultures that arose as European motives were at odds with the ethos and lifestyle of the indigenous civilizations of the Americas.",0.0,POSITIVE,0.9960461258888245,0.9960461258888245
history_in_the_making,History in the Making: U.S. to 1877,2013,1600,86,Indigenous/Native,"Transculturation was also obvious on the plantations of Brazil and the larger estates, known as haciendas, in Spanish America; on both, African slaves and indigenous peoples worked side by side with mestizos, who were usually “sharecroppers.” New ethnicities appeared: the mestizos were created by intermarriage between Europeans and Indians; mulattoes were the offspring of whites and Africans.",0.25,POSITIVE,0.7036962509155273,0.7036962509155273
history_in_the_making,History in the Making: U.S. to 1877,2013,1600,86,White/European American,"Transculturation was also obvious on the plantations of Brazil and the larger estates, known as haciendas, in Spanish America; on both, African slaves and indigenous peoples worked side by side with mestizos, who were usually “sharecroppers.” New ethnicities appeared: the mestizos were created by intermarriage between Europeans and Indians; mulattoes were the offspring of whites and Africans.",0.25,POSITIVE,0.7036962509155273,0.7036962509155273
history_in_the_making,History in the Making: U.S. to 1877,2013,1520,89,Indigenous/Native,"The Spanish in 1492, and the Portuguese eight years later, were the first European countries to encounter the indigenous peoples of the Americas.",0.0,POSITIVE,0.9971795082092285,0.9971795082092285
history_in_the_making,History in the Making: U.S. to 1877,2013,1610,100,Indigenous/Native,"Chapter three: InItIal ContaCt and Conquest Jesuits to improve the treatment and conditions of the indigenous people, disease was rampant; the Indians, who had no resistance to smallpox and influenza, died in droves.",-0.4404,NEGATIVE,0.9794614315032959,-0.9794614315032959
history_in_the_making,History in the Making: U.S. to 1877,2013,1610,100,Indigenous/Native,"By 1600, Africans, who had developed immunity to European diseases over centuries of interaction between the two continents, were replacing indigenous peoples as slaves on the sugar plantations.",0.0,NEGATIVE,0.6456429958343506,-0.6456429958343506
history_in_the_making,History in the Making: U.S. to 1877,2013,1610,100,Indigenous/Native,"Mainly as the result of his activities, in 1537, Pope Alexander VI issued a dictate stressing that the indigenous people were just that—people—who were not inferior to any other group.",-0.0624,NEGATIVE,0.5087398886680603,-0.5087398886680603
history_in_the_making,History in the Making: U.S. to 1877,2013,1610,101,Indigenous/Native,"Labor quickly became a defining need in the colonies, and many of the emerging policies and laws focused on the issue of the indigenous peoples.",0.3818,POSITIVE,0.992747962474823,0.992747962474823
history_in_the_making,History in the Making: U.S. to 1877,2013,1668,157,Indigenous/Native,"For the Indian tribes on tribal lands, they would see a steady encroachment of colonists and their land holdings would be largely lost along with their language and much of their culture.",-0.3182,NEGATIVE,0.999725878238678,-0.999725878238678
history_in_the_making,History in the Making: U.S. to 1877,2013,1642,179,Black/African American,"And these shall have all the liberties…which the law of god established in Israell concerning such persons.” [sic]43 Two decades later, John Winthrop’s grandson, Wait Winthrop, gave his older brother advice on handling a slave recently arrived from Africa: “Have an eye to him…and [if] you think it not worthwhile to keep him, sell him or send him to Virginia or the Barbadoes.”44 A visitor to Boston in the late 1600s wrote, “you may…own Negroes and Negresses…There is not a House in Boston, however small be its Means that has not one or two.",0.0165,POSITIVE,0.9285455942153931,0.9285455942153931
history_in_the_making,History in the Making: U.S. to 1877,2013,1642,179,Black/African American,"There are those that have five or six.”45 In 1715, the first “general census of New England” reported that there was approximately one “negro” for every six families in those colonies.",0.0,NEGATIVE,0.7578672170639038,-0.7578672170639038
history_in_the_making,History in the Making: U.S. to 1877,2013,1642,183,Indigenous/Native,"Chapter Four: the establishment oF english Colonies 4.7 thE PUrItanS anD thE InDIanS The leading New England Indian tribes were the Mohegan and Pequot in Connecticut, the Narragansett in Rhode Island, the Patuxet and Wampanoag in Plymouth, and the Nipmuckin Massachusetts, and Pennacook in Massachusetts Bay.",0.0,POSITIVE,0.9928033947944641,0.9928033947944641
history_in_the_making,History in the Making: U.S. to 1877,2013,1635,192,Indigenous/Native,The Dominion of New England was created in part to punish Massachusetts Bay for its failure to convert the local Indian tribes.,-0.6908,NEGATIVE,0.9923646450042725,-0.9923646450042725
history_in_the_making,History in the Making: U.S. to 1877,2013,269,204,Indigenous/Native,The Dominion of New England was created in part to punish Massachusetts Bay for its failure to convert the local Indian tribes.,-0.6908,NEGATIVE,0.9923646450042725,-0.9923646450042725
history_in_the_making,History in the Making: U.S. to 1877,2013,1685,237,White/European American,"In the 1712 incident, African and Indian slaves hatched a plot to kill all of the whites in the city.",-0.6908,NEGATIVE,0.9689515829086304,-0.9689515829086304
history_in_the_making,History in the Making: U.S. to 1877,2013,1685,237,White/European American,They set fire to a building and then attacked the whites who came to fight the blaze.,-0.7906,NEGATIVE,0.9545717835426331,-0.9545717835426331
history_in_the_making,History in the Making: U.S. to 1877,2013,1685,237,White/European American,"They began to round up suspects, hold trials, convict, and execute blacks and whites thought to be part of the plot.",-0.34,POSITIVE,0.9517578482627869,0.9517578482627869
history_in_the_making,History in the Making: U.S. to 1877,2013,1685,237,Black/African American,"In the eighteenth century, slaves in New York and New Jersey participated in a uniquely African-American festival known as Pinkster during the month of May or June.",0.4939,POSITIVE,0.9595851302146912,0.9595851302146912
history_in_the_making,History in the Making: U.S. to 1877,2013,1685,237,Black/African American,"According to historian Shane White, northern slavery was “hard, unforgiving, and often soul-destroying.” However, the Pinkster “displayed the creative response of black people those to situations.” It allowed slaves for a brief period to control their own lives and interact with other slaves without white supervision.49 PaPgea g| e2 P |2 a 26 Pg2 ea 6 g| e2 |2 262 6",-0.4404,POSITIVE,0.9824551939964294,0.9824551939964294
history_in_the_making,History in the Making: U.S. to 1877,2013,1764,310,Indigenous/Native,The British reserved this territory for the Indian tribes.,0.0,POSITIVE,0.647460401058197,0.647460401058197
history_in_the_making,History in the Making: U.S. to 1877,2013,1760,335,Black/African American,"The Negro in the American Revolution, 1961.",0.0,POSITIVE,0.9255609512329102,0.9255609512329102
history_in_the_making,History in the Making: U.S. to 1877,2013,1778,343,Black/African American,"Then in November, Virginia’s royal governor, John Murray, fourth earl of Dunmore, released a proclamation from on board the British warship Fowey on which he had taken refuge, declaring martial law in Virginia and promising that any “indentured Servants [or] Negroes free…that are able and willing to bear Arms, they joining His MAJESTY’S troops.”4 Even before the Olive Branch Petition was drafted, Congress set about preparing for war.",-0.4404,NEGATIVE,0.5158892869949341,-0.5158892869949341
history_in_the_making,History in the Making: U.S. to 1877,2013,1778,343,Black/African American,"In light of the fact that the British had encouraged “Savages to invade the Country” and “Negroes to murder their Masters,” not to mention the most recent act for the confiscation of American ships, Congress specified that any British ship sailing in American waters could be seized and its merchandise considered “lawful prize.”7 Page | 332 Page | 332",-0.4939,NEGATIVE,0.9841155409812927,-0.9841155409812927
history_in_the_making,History in the Making: U.S. to 1877,2013,1775,369,Black/African American,"In 1775, Benjamin Franklin had founded the first abolitionist society in America, the Society for the Relief of Free Negroes Unlawfully Held in Bondage.",0.7506,POSITIVE,0.9437774419784546,0.9437774419784546
history_in_the_making,History in the Making: U.S. to 1877,2013,1775,371,White/European American,"As Robert Middlekauf suggests, “the irony of white Americans claiming liberty while they held slaves did not escape the revolutionary generation.” Pennsylvania and Vermont banned slavery in their state constitutions in the 1770s.",-0.7284,NEGATIVE,0.974075973033905,-0.974075973033905
history_in_the_making,History in the Making: U.S. to 1877,2013,1785,375,Indigenous/Native,Most Indian tribes and nations supported the British because they feared that an American victory would mean a greater loss of land through expansion.,-0.1779,NEGATIVE,0.9886715412139893,-0.9886715412139893
history_in_the_making,History in the Making: U.S. to 1877,2013,1785,378,Indigenous/Native,"While the treaty addressed several issues, it failed to mention Indian tribes which had fought on both sides and so had a stake in the outcome of the war.",-0.8591,NEGATIVE,0.9985462427139282,-0.9985462427139282
history_in_the_making,History in the Making: U.S. to 1877,2013,1785,378,Indigenous/Native,"For all practical purposes, the Treaty of Paris ignored the American Indians.",-0.3182,NEGATIVE,0.7222963571548462,-0.7222963571548462
history_in_the_making,History in the Making: U.S. to 1877,2013,1768,382,White/European American,"The American Revolution was a time not just of military battles, but also of social upheaval for the civilians, men and women, whites and blacks, both free and slave, and Indians as all together they faced an uncertain future.",0.2144,NEGATIVE,0.6912514567375183,-0.6912514567375183
history_in_the_making,History in the Making: U.S. to 1877,2013,1877,385,Indigenous/Native,"Deloria, Jr., Vine, and Raymond J. DeMaille, Documents of American Indian Diplomacy: Treaties, Agreements, and Conventions, 1775-1979.",0.2732,POSITIVE,0.9963282942771912,0.9963282942771912
history_in_the_making,History in the Making: U.S. to 1877,2013,1877,388,Indigenous/Native,"35 Vine Deloria, Jr., and Raymond J. DeMaille, Documents of American Indian Diplomacy: Treaties, Agreements, and Conventions, 1775-1979 (Norman, Oklahoma: University of Oklahoma Press, 1999), 38.",0.2732,POSITIVE,0.9892249703407288,0.9892249703407288
history_in_the_making,History in the Making: U.S. to 1877,2013,1877,390,Indigenous/Native,Most Indian tribes and nations supported the British because they feared that an American victory would mean a greater loss of land through expansion.,-0.1779,NEGATIVE,0.9886715412139893,-0.9886715412139893
history_in_the_making,History in the Making: U.S. to 1877,2013,1877,390,Indigenous/Native,"For all practical purposes, the Treaty of Paris ignored the American Indians.",-0.3182,NEGATIVE,0.7222963571548462,-0.7222963571548462
history_in_the_making,History in the Making: U.S. to 1877,2013,1877,403,White/European American,"Georgia, South Carolina, North Carolina, and Virginia continued the colonial practice of denying free blacks the right to vote, but, in the other states, the constitutions did not distinguish between free blacks and free whites.",0.8847,NEGATIVE,0.9878727197647095,-0.9878727197647095
history_in_the_making,History in the Making: U.S. to 1877,2013,189,454,Indigenous/Native,Chapter ten: the Federalist era Indian tribes.,0.0,POSITIVE,0.9933602213859558,0.9933602213859558
history_in_the_making,History in the Making: U.S. to 1877,2013,1790,456,Indigenous/Native,"Little Turtle, one of the representatives of the Northwest Confederacy, delivered a speech defending the sovereignty of Native Americans and called for peace with the United States.",0.743,POSITIVE,0.9864442944526672,0.9864442944526672
history_in_the_making,History in the Making: U.S. to 1877,2013,1790,458,White/European American,"Washington signed for two reasons: he thought it would calm the political tensions, and he thought the agreement might pave the way for future improvements in the Anglo-American relationship.35 The president turned out to be wrong on both accounts.",0.25,NEGATIVE,0.9937945604324341,-0.9937945604324341
history_in_the_making,History in the Making: U.S. to 1877,2013,1790,474,White/European American,Pickering also suggested expanding the Anglo-American alliance.,0.0,POSITIVE,0.9658981561660767,0.9658981561660767
history_in_the_making,History in the Making: U.S. to 1877,2013,199,500,Indigenous/Native,Indian tribes were regarded as foreign powers; Congress held the power to negotiate treaties and set rules for the sale of Indian lands.,0.0,POSITIVE,0.9798089861869812,0.9798089861869812
history_in_the_making,History in the Making: U.S. to 1877,2013,199,501,White/European American,"As Indians became “civilized” by replacing hunting with farming, Jefferson argued, they would require less land as their lifestyle and subsistence patterns changed, thereby freeing up land for white settlers.",0.1531,NEGATIVE,0.717467725276947,-0.717467725276947
history_in_the_making,History in the Making: U.S. to 1877,2013,199,501,White/European American,"While the president did honestly seek coexistence with many native groups, he also recognized that, inevitably, some groups would resist encroachment by white settlers.",0.4588,POSITIVE,0.9691290855407715,0.9691290855407715
history_in_the_making,History in the Making: U.S. to 1877,2013,199,501,White/European American,"Jefferson understood that all Indian relations eventually came down to matters of land and expansion, and some groups would be pushed aside in favor of white settlers.",0.4215,NEGATIVE,0.9450873732566833,-0.9450873732566833
history_in_the_making,History in the Making: U.S. to 1877,2013,199,512,White/European American,"Many remained pro-American or pro-British, wanting to trade with, and learn to live with, the whites, while others were drawn to Tenskwatawa.",0.0,NEGATIVE,0.9112635850906372,-0.9112635850906372
history_in_the_making,History in the Making: U.S. to 1877,2013,199,512,White/European American,These white settlers were concerned about the growing influence of Tenskwatawa and his anti-white view.,0.1779,POSITIVE,0.946793258190155,0.946793258190155
history_in_the_making,History in the Making: U.S. to 1877,2013,199,512,Indigenous/Native,He argued that no one tribe owned the land and so no tribe could sell it unless all Indian tribes agreed to the sale.,-0.5859,NEGATIVE,0.9965718984603882,-0.9965718984603882
history_in_the_making,History in the Making: U.S. to 1877,2013,199,517,Indigenous/Native,"Tecumseh, the leader who had brought the Indian tribes together, was killed.",-0.6705,NEGATIVE,0.9977001547813416,-0.9977001547813416
history_in_the_making,History in the Making: U.S. to 1877,2013,1827,545,White/European American,The Anglo-American rapprochement also tacitly gave American shippers the protection of the British Navy in the Atlantic.,0.0,POSITIVE,0.9950639605522156,0.9950639605522156
history_in_the_making,History in the Making: U.S. to 1877,2013,1827,553,White/European American,"Chapter twelve: JaCksonian ameriCa (1815-1840) most white Americans, life seemed relatively good; therefore, few people questioned the political, social, and economic inequality that emerged in the 1830s.",0.3612,POSITIVE,0.9960260391235352,0.9960260391235352
history_in_the_making,History in the Making: U.S. to 1877,2013,1827,558,White/European American,"This was especially true in the South, where white Americans cast a keen eye to lands held by the Five Civilized Tribes: the Cherokee, Creek (Muskogee), Choctaw, Chickasaw, and Seminole.",0.6801,POSITIVE,0.9986997842788696,0.9986997842788696
history_in_the_making,History in the Making: U.S. to 1877,2013,1827,558,White/European American,"By most standards and measures, the Cherokee had acculturated in all significant ways to an American way of life; instead of ensuring the survival of the group, however, it intensified the desire of white settlers for this improved Indian land.",0.8491,NEGATIVE,0.922596275806427,-0.922596275806427
history_in_the_making,History in the Making: U.S. to 1877,2013,1827,559,White/European American,"For decades, the Choctaw had been pressured to give up lands to white settlers; in the period between 1801 and 1825, the nation signed seven treaties with the U.S. government, ceding some 15,000,000 acres.",-0.2263,NEGATIVE,0.8395517468452454,-0.8395517468452454
history_in_the_making,History in the Making: U.S. to 1877,2013,1827,560,White/European American,"Finally, in 1832, after the Indian Removal Act but before the Cherokee had signed any treaties ceding land, Georgia created a state land lottery to distribute Cherokee lands to white settlers.",0.3612,NEGATIVE,0.9869520664215088,-0.9869520664215088
